Date_Time,Year,Month,Day,Hour,MWH,MWH_perPanel,Temperature_F,Humidity_percent,Sunhour,CloudCover_percent,uvIndex,Weather_Description
2019-01-01 00:00:00,2019,1,1,0,0.0,0.0,43,88,6.7,0,1,Clear
2019-01-01 01:00:00,2019,1,1,1,0.0,0.0,43,88,6.7,0,1,Clear
2019-01-01 02:00:00,2019,1,1,2,0.0,0.0,43,89,6.7,0,1,Clear
2019-01-01 03:00:00,2019,1,1,3,0.0,0.0,43,90,6.7,0,1,Clear
2019-01-01 04:00:00,2019,1,1,4,0.0,0.0,43,90,6.7,0,1,Clear
2019-01-01 05:00:00,2019,1,1,5,0.0,0.0,43,90,6.7,0,1,Clear
2019-01-01 06:00:00,2019,1,1,6,0.0,0.0,43,90,6.7,0,1,Clear
2019-01-01 07:00:00,2019,1,1,7,0.0,0.0,43,87,6.7,0,1,Clear
2019-01-01 08:00:00,2019,1,1,8,0.307075,2.412632190952089e-06,43,84,6.7,0,1,Clear
2019-01-01 09:00:00,2019,1,1,9,1.5069,1.1839438080422381e-05,43,81,6.7,0,1,Clear
2019-01-01 10:00:00,2019,1,1,10,2.297075,1.804769873819513e-05,43,78,6.7,0,1,Clear
2019-01-01 11:00:00,2019,1,1,11,4.0715,3.198903188296485e-05,43,75,6.7,0,1,Clear
2019-01-01 12:00:00,2019,1,1,12,4.677675,3.6751638146419646e-05,43,73,6.7,0,1,Clear
2019-01-01 13:00:00,2019,1,1,13,4.320075,3.394204025833216e-05,43,71,6.7,0,1,Clear
2019-01-01 14:00:00,2019,1,1,14,3.157225,2.4805740190763524e-05,43,68,6.7,0,1,Clear
2019-01-01 15:00:00,2019,1,1,15,2.75475,2.1643567623627022e-05,43,66,6.7,0,1,Clear
2019-01-01 16:00:00,2019,1,1,16,1.148875,9.02650104495671e-06,43,68,6.7,0,1,Clear
2019-01-01 17:00:00,2019,1,1,17,0.395275,3.105603482141454e-06,43,69,6.7,0,1,Clear
2019-01-01 18:00:00,2019,1,1,18,0.0103,8.092521881236349e-08,43,70,6.7,0,1,Clear
2019-01-01 19:00:00,2019,1,1,19,0.0,0.0,43,72,6.7,0,1,Clear
2019-01-01 20:00:00,2019,1,1,20,0.0,0.0,43,73,6.7,0,1,Clear
2019-01-01 21:00:00,2019,1,1,21,0.0,0.0,43,75,6.7,0,1,Clear
2019-01-01 22:00:00,2019,1,1,22,0.0,0.0,43,76,6.7,0,1,Clear
2019-01-01 23:00:00,2019,1,1,23,0.0,0.0,43,77,6.7,0,1,Clear
2019-01-02 00:00:00,2019,1,2,0,0.0,0.0,43,77,5.1,0,1,Clear
2019-01-02 01:00:00,2019,1,2,1,0.0,0.0,43,78,5.1,0,1,Clear
2019-01-02 02:00:00,2019,1,2,2,0.0,0.0,43,79,5.1,0,1,Clear
2019-01-02 03:00:00,2019,1,2,3,0.0,0.0,43,79,5.1,0,1,Clear
2019-01-02 04:00:00,2019,1,2,4,0.0,0.0,43,81,5.1,0,1,Clear
2019-01-02 05:00:00,2019,1,2,5,0.0,0.0,43,83,5.1,0,1,Clear
2019-01-02 06:00:00,2019,1,2,6,0.0,0.0,43,85,5.1,0,1,Clear
2019-01-02 07:00:00,2019,1,2,7,0.0,0.0,43,87,5.1,0,1,Clear
2019-01-02 08:00:00,2019,1,2,8,0.0,0.0,43,89,5.1,0,1,Clear
2019-01-02 09:00:00,2019,1,2,9,0.09705,7.625041248291142e-07,43,91,5.1,0,1,Clear
2019-01-02 10:00:00,2019,1,2,10,0.47115,3.701739499363598e-06,43,91,5.1,0,1,Clear
2019-01-02 11:00:00,2019,1,2,11,0.552175,4.338338125991923e-06,43,91,5.1,0,1,Clear
2019-01-02 12:00:00,2019,1,2,12,1.4729,1.157230629016798e-05,43,91,5.1,0,1,Clear
2019-01-02 13:00:00,2019,1,2,13,1.249575,9.81768255315137e-06,43,91,5.1,0,1,Clear
2019-01-02 14:00:00,2019,1,2,14,0.6991,5.492701016672167e-06,43,90,5.1,0,1,Clear
2019-01-02 15:00:00,2019,1,2,15,0.437075,3.434018447807162e-06,43,90,5.1,0,1,Clear
2019-01-02 16:00:00,2019,1,2,16,0.313625,2.464094344662864e-06,43,90,5.1,0,1,Clear
2019-01-02 17:00:00,2019,1,2,17,0.009325,7.326482188595043e-08,43,90,5.1,0,1,Clear
2019-01-02 18:00:00,2019,1,2,18,0.0,0.0,43,90,5.1,0,1,Clear
2019-01-02 19:00:00,2019,1,2,19,0.0,0.0,43,90,5.1,0,1,Clear
2019-01-02 20:00:00,2019,1,2,20,0.0,0.0,43,89,5.1,0,1,Clear
2019-01-02 21:00:00,2019,1,2,21,0.0,0.0,43,89,5.1,0,1,Clear
2019-01-02 22:00:00,2019,1,2,22,0.0,0.0,43,90,5.1,0,1,Clear
2019-01-02 23:00:00,2019,1,2,23,0.0,0.0,43,91,5.1,0,1,Clear
2019-01-03 00:00:00,2019,1,3,0,0.0,0.0,43,93,8.3,0,1,Clear
2019-01-03 01:00:00,2019,1,3,1,0.0,0.0,43,93,8.3,0,1,Clear
2019-01-03 02:00:00,2019,1,3,2,0.0,0.0,43,92,8.3,0,1,Clear
2019-01-03 03:00:00,2019,1,3,3,0.0,0.0,43,92,8.3,0,1,Clear
2019-01-03 04:00:00,2019,1,3,4,0.0,0.0,43,92,8.3,0,1,Clear
2019-01-03 05:00:00,2019,1,3,5,0.0,0.0,43,91,8.3,0,1,Clear
2019-01-03 06:00:00,2019,1,3,6,0.0,0.0,43,91,8.3,0,1,Clear
2019-01-03 07:00:00,2019,1,3,7,0.0,0.0,43,89,8.3,0,1,Clear
2019-01-03 08:00:00,2019,1,3,8,0.0,0.0,43,87,8.3,0,1,Clear
2019-01-03 09:00:00,2019,1,3,9,0.38755,3.0449095680321816e-06,43,85,8.3,0,1,Clear
2019-01-03 10:00:00,2019,1,3,10,1.977675,1.5538231273275822e-05,43,76,8.3,0,1,Clear
2019-01-03 11:00:00,2019,1,3,11,3.899225,3.063549867219787e-05,43,67,8.3,0,1,Clear
2019-01-03 12:00:00,2019,1,3,12,11.065475,8.693941608133376e-05,43,58,8.3,0,1,Clear
2019-01-03 13:00:00,2019,1,3,13,7.53655,5.9213296877700785e-05,43,59,8.3,0,1,Clear
2019-01-03 14:00:00,2019,1,3,14,7.399975,5.814025204670092e-05,43,60,8.3,0,1,Clear
2019-01-03 15:00:00,2019,1,3,15,16.238625,0.00012758391080940933,43,61,8.3,0,1,Clear
2019-01-03 16:00:00,2019,1,3,16,20.952225,0.00016461780511950217,43,64,8.3,0,1,Clear
2019-01-03 17:00:00,2019,1,3,17,13.2822,0.00010435581954461887,43,66,8.3,0,1,Clear
2019-01-03 18:00:00,2019,1,3,18,1.221125,9.594156099247316e-06,43,68,8.3,0,1,Clear
2019-01-03 19:00:00,2019,1,3,19,0.0,0.0,43,69,8.3,0,1,Clear
2019-01-03 20:00:00,2019,1,3,20,0.0,0.0,43,70,8.3,0,1,Clear
2019-01-03 21:00:00,2019,1,3,21,0.0,0.0,43,71,8.3,0,1,Clear
2019-01-03 22:00:00,2019,1,3,22,0.0,0.0,43,77,8.3,0,1,Clear
2019-01-03 23:00:00,2019,1,3,23,0.0,0.0,43,83,8.3,0,1,Clear
2019-01-04 00:00:00,2019,1,4,0,0.0,0.0,43,89,10.2,0,1,Clear
2019-01-04 01:00:00,2019,1,4,1,0.0,0.0,43,91,10.2,0,1,Clear
2019-01-04 02:00:00,2019,1,4,2,0.0,0.0,43,92,10.2,0,1,Clear
2019-01-04 03:00:00,2019,1,4,3,0.0,0.0,43,94,10.2,0,1,Clear
2019-01-04 04:00:00,2019,1,4,4,0.0,0.0,43,93,10.2,0,1,Clear
2019-01-04 05:00:00,2019,1,4,5,0.0,0.0,43,92,10.2,0,1,Clear
2019-01-04 06:00:00,2019,1,4,6,0.0,0.0,43,91,10.2,0,1,Clear
2019-01-04 07:00:00,2019,1,4,7,0.0,0.0,43,83,10.2,0,1,Clear
2019-01-04 08:00:00,2019,1,4,8,0.7274,5.715048947972156e-06,43,76,10.2,0,1,Clear
2019-01-04 09:00:00,2019,1,4,9,13.191175,0.0001036406527443863,43,68,10.2,0,1,Clear
2019-01-04 10:00:00,2019,1,4,10,22.728525,0.00017857386979682271,43,61,10.2,0,1,Clear
2019-01-04 11:00:00,2019,1,4,11,22.948575,0.00018030276245698394,43,55,10.2,0,1,Clear
2019-01-04 12:00:00,2019,1,4,12,21.3535,0.0001677705495058062,43,49,10.2,0,1,Clear
2019-01-04 13:00:00,2019,1,4,13,20.3652,0.0001600056569084995,43,51,10.2,0,1,Clear
2019-01-04 14:00:00,2019,1,4,14,20.296175,0.00015946334009019628,43,53,10.2,0,1,Clear
2019-01-04 15:00:00,2019,1,4,15,21.1199,0.00016593519697041123,43,56,10.2,0,1,Clear
2019-01-04 16:00:00,2019,1,4,16,21.02545,0.0001651931205707192,43,58,10.2,0,1,Clear
2019-01-04 17:00:00,2019,1,4,17,14.585375,0.00011459462750828895,43,61,10.2,0,1,Clear
2019-01-04 18:00:00,2019,1,4,18,1.535575,1.206473231823253e-05,43,63,10.2,0,1,Clear
2019-01-04 19:00:00,2019,1,4,19,0.0,0.0,43,67,10.2,0,1,Clear
2019-01-04 20:00:00,2019,1,4,20,0.0,0.0,43,71,10.2,0,1,Clear
2019-01-04 21:00:00,2019,1,4,21,0.0,0.0,43,75,10.2,0,1,Clear
2019-01-04 22:00:00,2019,1,4,22,0.0,0.0,43,79,10.2,0,1,Clear
2019-01-04 23:00:00,2019,1,4,23,0.0,0.0,43,83,10.2,0,1,Clear
2019-01-05 00:00:00,2019,1,5,0,0.0,0.0,43,86,10.2,0,1,Clear
2019-01-05 01:00:00,2019,1,5,1,0.0,0.0,43,89,10.2,0,1,Clear
2019-01-05 02:00:00,2019,1,5,2,0.0,0.0,43,92,10.2,0,1,Clear
2019-01-05 03:00:00,2019,1,5,3,0.0,0.0,43,94,10.2,0,1,Clear
2019-01-05 04:00:00,2019,1,5,4,0.0,0.0,43,93,10.2,0,1,Clear
2019-01-05 05:00:00,2019,1,5,5,0.0,0.0,43,93,10.2,0,1,Clear
2019-01-05 06:00:00,2019,1,5,6,0.0,0.0,43,92,10.2,0,1,Clear
2019-01-05 07:00:00,2019,1,5,7,0.0,0.0,43,85,10.2,0,1,Clear
2019-01-05 08:00:00,2019,1,5,8,0.853425,6.705204355819545e-06,43,79,10.2,0,1,Clear
2019-01-05 09:00:00,2019,1,5,9,13.88155,0.00010906480302958879,43,72,10.2,0,1,Clear
2019-01-05 10:00:00,2019,1,5,10,22.932125,0.00018017351781140494,43,66,10.2,0,1,Clear
2019-01-05 11:00:00,2019,1,5,11,22.824,0.00017932399943430916,43,59,10.2,0,1,Clear
2019-01-05 12:00:00,2019,1,5,12,21.17405,0.00016636064363047818,43,53,10.2,0,1,Clear
2019-01-05 13:00:00,2019,1,5,13,20.402925,0.0001603020553434215,43,50,10.2,0,1,Clear
2019-01-05 14:00:00,2019,1,5,14,20.550025,0.00016145779317713982,43,48,10.2,0,1,Clear
2019-01-05 15:00:00,2019,1,5,15,21.42205,0.0001683091343358632,43,46,10.2,0,1,Clear
2019-01-05 16:00:00,2019,1,5,16,21.50755,0.00016898089222017944,43,50,10.2,0,1,Clear
2019-01-05 17:00:00,2019,1,5,17,15.004975,0.0001178913480727227,43,54,10.2,0,1,Clear
2019-01-05 18:00:00,2019,1,5,18,1.600975,1.2578568173604237e-05,43,58,10.2,0,1,Clear
2019-01-05 19:00:00,2019,1,5,19,0.0,0.0,43,62,10.2,0,1,Clear
2019-01-05 20:00:00,2019,1,5,20,0.0,0.0,43,66,10.2,0,1,Clear
2019-01-05 21:00:00,2019,1,5,21,0.0,0.0,43,71,10.2,0,1,Clear
2019-01-05 22:00:00,2019,1,5,22,0.0,0.0,43,72,10.2,0,1,Clear
2019-01-05 23:00:00,2019,1,5,23,0.0,0.0,43,73,10.2,0,1,Clear
2019-01-06 00:00:00,2019,1,6,0,0.0,0.0,43,74,8.3,0,1,Clear
2019-01-06 01:00:00,2019,1,6,1,0.0,0.0,43,78,8.3,0,1,Clear
2019-01-06 02:00:00,2019,1,6,2,0.0,0.0,43,82,8.3,0,1,Clear
2019-01-06 03:00:00,2019,1,6,3,0.0,0.0,43,87,8.3,0,1,Clear
2019-01-06 04:00:00,2019,1,6,4,0.0,0.0,43,89,8.3,0,1,Clear
2019-01-06 05:00:00,2019,1,6,5,0.0,0.0,43,91,8.3,0,1,Clear
2019-01-06 06:00:00,2019,1,6,6,0.0,0.0,43,94,8.3,0,1,Clear
2019-01-06 07:00:00,2019,1,6,7,0.0,0.0,43,90,8.3,0,1,Clear
2019-01-06 08:00:00,2019,1,6,8,0.33345,2.619855748833263e-06,43,87,8.3,0,1,Clear
2019-01-06 09:00:00,2019,1,6,9,1.9645,1.543471770455224e-05,43,83,8.3,0,1,Clear
2019-01-06 10:00:00,2019,1,6,10,3.9024,3.0660444067317214e-05,43,81,8.3,0,1,Clear
2019-01-06 11:00:00,2019,1,6,11,4.265,3.350932604220682e-05,43,79,8.3,0,1,Clear
2019-01-06 12:00:00,2019,1,6,12,6.484475,5.0947335753233076e-05,43,77,8.3,0,1,Clear
2019-01-06 13:00:00,2019,1,6,13,13.776175,0.00010823689090023413,43,75,8.3,0,1,Clear
2019-01-06 14:00:00,2019,1,6,14,16.1802,0.00012712487625512656,43,73,8.3,0,1,Clear
2019-01-06 15:00:00,2019,1,6,15,10.702225,8.408542717515989e-05,43,71,8.3,0,1,Clear
2019-01-06 16:00:00,2019,1,6,16,17.36095,0.00013640181335344677,43,72,8.3,0,1,Clear
2019-01-06 17:00:00,2019,1,6,17,7.141875,5.611240748597558e-05,43,73,8.3,0,1,Clear
2019-01-06 18:00:00,2019,1,6,18,1.4937,1.1735728091264791e-05,43,74,8.3,0,1,Clear
2019-01-06 19:00:00,2019,1,6,19,0.0,0.0,43,78,8.3,0,1,Clear
2019-01-06 20:00:00,2019,1,6,20,0.0,0.0,43,81,8.3,0,1,Clear
2019-01-06 21:00:00,2019,1,6,21,0.0,0.0,43,85,8.3,0,1,Clear
2019-01-06 22:00:00,2019,1,6,22,0.0,0.0,43,88,8.3,0,1,Clear
2019-01-06 23:00:00,2019,1,6,23,0.0,0.0,43,91,8.3,0,1,Clear
2019-01-07 00:00:00,2019,1,7,0,0.0,0.0,43,94,6.7,0,1,Clear
2019-01-07 01:00:00,2019,1,7,1,0.0,0.0,43,94,6.7,0,1,Clear
2019-01-07 02:00:00,2019,1,7,2,0.0,0.0,43,95,6.7,0,1,Clear
2019-01-07 03:00:00,2019,1,7,3,0.0,0.0,43,96,6.7,0,1,Clear
2019-01-07 04:00:00,2019,1,7,4,0.0,0.0,43,96,6.7,0,1,Clear
2019-01-07 05:00:00,2019,1,7,5,0.0,0.0,43,96,6.7,0,1,Clear
2019-01-07 06:00:00,2019,1,7,6,0.0,0.0,43,97,6.7,0,1,Clear
2019-01-07 07:00:00,2019,1,7,7,0.0,0.0,43,94,6.7,0,1,Clear
2019-01-07 08:00:00,2019,1,7,8,0.0107,8.406794575653294e-08,43,91,6.7,0,1,Clear
2019-01-07 09:00:00,2019,1,7,9,0.984725,7.736804475243168e-06,43,88,6.7,0,1,Clear
2019-01-07 10:00:00,2019,1,7,10,3.311825,2.6020404154685018e-05,43,85,6.7,0,1,Clear
2019-01-07 11:00:00,2019,1,7,11,11.527325,9.056808717924542e-05,43,82,6.7,0,1,Clear
2019-01-07 12:00:00,2019,1,7,12,10.49955,8.249304671663602e-05,43,79,6.7,0,1,Clear
2019-01-07 13:00:00,2019,1,7,13,9.13,7.173274250066784e-05,43,75,6.7,0,1,Clear
2019-01-07 14:00:00,2019,1,7,14,8.3963,6.5968195603325e-05,43,71,6.7,0,1,Clear
2019-01-07 15:00:00,2019,1,7,15,12.854325,0.0001009940838165276,43,66,6.7,0,1,Clear
2019-01-07 16:00:00,2019,1,7,16,13.531875,0.00010631747041908264,43,68,6.7,0,1,Clear
2019-01-07 17:00:00,2019,1,7,17,6.983425,5.486749477521646e-05,43,69,6.7,0,1,Clear
2019-01-07 18:00:00,2019,1,7,18,0.5171,4.062760257075064e-06,43,71,6.7,0,1,Clear
2019-01-07 19:00:00,2019,1,7,19,0.0,0.0,43,76,6.7,0,1,Clear
2019-01-07 20:00:00,2019,1,7,20,0.0,0.0,43,80,6.7,0,1,Clear
2019-01-07 21:00:00,2019,1,7,21,0.0,0.0,43,85,6.7,0,1,Clear
2019-01-07 22:00:00,2019,1,7,22,0.0,0.0,43,87,6.7,0,1,Clear
2019-01-07 23:00:00,2019,1,7,23,0.0,0.0,43,90,6.7,0,1,Clear
2019-01-08 00:00:00,2019,1,8,0,0.0,0.0,43,92,10.2,0,1,Clear
2019-01-08 01:00:00,2019,1,8,1,0.0,0.0,43,94,10.2,0,1,Clear
2019-01-08 02:00:00,2019,1,8,2,0.0,0.0,43,96,10.2,0,1,Clear
2019-01-08 03:00:00,2019,1,8,3,0.0,0.0,43,98,10.2,0,1,Clear
2019-01-08 04:00:00,2019,1,8,4,0.0,0.0,43,98,10.2,0,1,Clear
2019-01-08 05:00:00,2019,1,8,5,0.0,0.0,43,98,10.2,0,1,Clear
2019-01-08 06:00:00,2019,1,8,6,0.0,0.0,43,97,10.2,0,1,Clear
2019-01-08 07:00:00,2019,1,8,7,0.0,0.0,43,94,10.2,0,1,Clear
2019-01-08 08:00:00,2019,1,8,8,0.0864,6.788290199406025e-07,43,91,10.2,0,1,Clear
2019-01-08 09:00:00,2019,1,8,9,1.709625,1.3432211379814264e-05,43,88,10.2,0,1,Clear
2019-01-08 10:00:00,2019,1,8,10,4.513275,3.5459977372366004e-05,43,83,10.2,0,1,Clear
2019-01-08 11:00:00,2019,1,8,11,10.5385,8.279906975282453e-05,43,77,10.2,0,1,Clear
2019-01-08 12:00:00,2019,1,8,12,19.251275,0.0001512537516302896,43,72,10.2,0,1,Clear
2019-01-08 13:00:00,2019,1,8,13,16.921625,0.00013295011706657866,43,67,10.2,0,1,Clear
2019-01-08 14:00:00,2019,1,8,14,17.90875,0.00014070577790348685,43,61,10.2,0,1,Clear
2019-01-08 15:00:00,2019,1,8,15,12.3426,9.697355395276481e-05,43,56,10.2,0,1,Clear
2019-01-08 16:00:00,2019,1,8,16,5.8079,4.563160954760446e-05,43,58,10.2,0,1,Clear
2019-01-08 17:00:00,2019,1,8,17,2.77365,2.1792061471739026e-05,43,59,10.2,0,1,Clear
2019-01-08 18:00:00,2019,1,8,18,0.4608,3.620421439683213e-06,43,61,10.2,0,1,Clear
2019-01-08 19:00:00,2019,1,8,19,0.0,0.0,43,62,10.2,0,1,Clear
2019-01-08 20:00:00,2019,1,8,20,0.0,0.0,43,63,10.2,0,1,Clear
2019-01-08 21:00:00,2019,1,8,21,0.0,0.0,43,65,10.2,0,1,Clear
2019-01-08 22:00:00,2019,1,8,22,0.0,0.0,43,64,10.2,0,1,Clear
2019-01-08 23:00:00,2019,1,8,23,0.0,0.0,43,62,10.2,0,1,Clear
2019-01-09 00:00:00,2019,1,9,0,0.0,0.0,43,61,10.2,0,1,Clear
2019-01-09 01:00:00,2019,1,9,1,0.0,0.0,43,62,10.2,0,1,Clear
2019-01-09 02:00:00,2019,1,9,2,0.0,0.0,43,62,10.2,0,1,Clear
2019-01-09 03:00:00,2019,1,9,3,0.0,0.0,43,62,10.2,0,1,Clear
2019-01-09 04:00:00,2019,1,9,4,0.0,0.0,43,63,10.2,0,1,Clear
2019-01-09 05:00:00,2019,1,9,5,0.0,0.0,43,63,10.2,0,1,Clear
2019-01-09 06:00:00,2019,1,9,6,0.0,0.0,43,64,10.2,0,1,Clear
2019-01-09 07:00:00,2019,1,9,7,0.0,0.0,43,64,10.2,0,1,Clear
2019-01-09 08:00:00,2019,1,9,8,0.3397,2.6689608573359104e-06,43,64,10.2,0,1,Clear
2019-01-09 09:00:00,2019,1,9,9,2.546775,2.0009546033092914e-05,43,64,10.2,0,1,Clear
2019-01-09 10:00:00,2019,1,9,10,13.152025,0.00010333305834472572,43,59,10.2,0,1,Clear
2019-01-09 11:00:00,2019,1,9,11,17.182525,0.0001349999607159132,43,53,10.2,0,1,Clear
2019-01-09 12:00:00,2019,1,9,12,19.584325,0.0001538704646521787,43,48,10.2,0,1,Clear
2019-01-09 13:00:00,2019,1,9,13,16.71365,0.00013131609547604458,43,44,10.2,0,1,Clear
2019-01-09 14:00:00,2019,1,9,14,20.72565,0.0001628376467260642,43,41,10.2,0,1,Clear
2019-01-09 15:00:00,2019,1,9,15,21.650425,0.00017010343500054997,43,37,10.2,0,1,Clear
2019-01-09 16:00:00,2019,1,9,16,21.5696,0.00016946840773739375,43,45,10.2,0,1,Clear
2019-01-09 17:00:00,2019,1,9,17,15.1312,0.00011888307484404217,43,53,10.2,0,1,Clear
2019-01-09 18:00:00,2019,1,9,18,1.83665,1.4430223605022077e-05,43,61,10.2,0,1,Clear
2019-01-09 19:00:00,2019,1,9,19,0.0,0.0,43,64,10.2,0,1,Clear
2019-01-09 20:00:00,2019,1,9,20,0.0,0.0,43,66,10.2,0,1,Clear
2019-01-09 21:00:00,2019,1,9,21,0.0,0.0,43,69,10.2,0,1,Clear
2019-01-09 22:00:00,2019,1,9,22,0.0,0.0,43,68,10.2,0,1,Clear
2019-01-09 23:00:00,2019,1,9,23,0.0,0.0,43,68,10.2,0,1,Clear
2019-01-10 00:00:00,2019,1,10,0,0.0,0.0,43,67,10.2,0,1,Clear
2019-01-10 01:00:00,2019,1,10,1,0.0,0.0,43,67,10.2,0,1,Clear
2019-01-10 02:00:00,2019,1,10,2,0.0,0.0,43,67,10.2,0,1,Clear
2019-01-10 03:00:00,2019,1,10,3,0.0,0.0,43,67,10.2,0,1,Clear
2019-01-10 04:00:00,2019,1,10,4,0.0,0.0,43,67,10.2,0,1,Clear
2019-01-10 05:00:00,2019,1,10,5,0.0,0.0,43,67,10.2,0,1,Clear
2019-01-10 06:00:00,2019,1,10,6,0.0,0.0,43,67,10.2,0,1,Clear
2019-01-10 07:00:00,2019,1,10,7,0.0,0.0,43,67,10.2,0,1,Clear
2019-01-10 08:00:00,2019,1,10,8,0.116975,9.190512107355552e-07,43,67,10.2,0,1,Clear
2019-01-10 09:00:00,2019,1,10,9,1.395525,1.0964385046905198e-05,43,67,10.2,0,1,Clear
2019-01-10 10:00:00,2019,1,10,10,4.6349,3.6415562783827525e-05,43,64,10.2,0,1,Clear
2019-01-10 11:00:00,2019,1,10,11,9.132925,7.175572369144707e-05,43,60,10.2,0,1,Clear
2019-01-10 12:00:00,2019,1,10,12,19.1926,0.00015079275287166675,43,57,10.2,0,1,Clear
2019-01-10 13:00:00,2019,1,10,13,11.574025,9.093500054997721e-05,43,56,10.2,0,1,Clear
2019-01-10 14:00:00,2019,1,10,14,7.99565,6.282036172787127e-05,43,55,10.2,0,1,Clear
2019-01-10 15:00:00,2019,1,10,15,5.76975,4.533187196530429e-05,43,54,10.2,0,1,Clear
2019-01-10 16:00:00,2019,1,10,16,4.4948,3.531482267163217e-05,43,59,10.2,0,1,Clear
2019-01-10 17:00:00,2019,1,10,17,3.17745,2.4964644321878092e-05,43,64,10.2,0,1,Clear
2019-01-10 18:00:00,2019,1,10,18,0.55035,4.32399943430915e-06,43,68,10.2,0,1,Clear
2019-01-10 19:00:00,2019,1,10,19,0.0,0.0,43,71,10.2,0,1,Clear
2019-01-10 20:00:00,2019,1,10,20,0.0,0.0,43,73,10.2,0,1,Clear
2019-01-10 21:00:00,2019,1,10,21,0.0,0.0,43,75,10.2,0,1,Clear
2019-01-10 22:00:00,2019,1,10,22,0.0,0.0,43,76,10.2,0,1,Clear
2019-01-10 23:00:00,2019,1,10,23,0.0,0.0,43,77,10.2,0,1,Clear
2019-01-11 00:00:00,2019,1,11,0,0.0,0.0,43,78,5.1,0,1,Clear
2019-01-11 01:00:00,2019,1,11,1,0.0,0.0,43,82,5.1,0,1,Clear
2019-01-11 02:00:00,2019,1,11,2,0.0,0.0,43,86,5.1,0,1,Clear
2019-01-11 03:00:00,2019,1,11,3,0.0,0.0,43,89,5.1,0,1,Clear
2019-01-11 04:00:00,2019,1,11,4,0.0,0.0,43,92,5.1,0,1,Clear
2019-01-11 05:00:00,2019,1,11,5,0.0,0.0,43,95,5.1,0,1,Clear
2019-01-11 06:00:00,2019,1,11,6,0.0,0.0,43,97,5.1,0,1,Clear
2019-01-11 07:00:00,2019,1,11,7,0.0,0.0,43,95,5.1,0,1,Clear
2019-01-11 08:00:00,2019,1,11,8,0.0367,2.883451971275476e-07,43,92,5.1,0,1,Clear
2019-01-11 09:00:00,2019,1,11,9,0.430075,3.3790207262841967e-06,43,90,5.1,0,1,Clear
2019-01-11 10:00:00,2019,1,11,10,1.3897,1.0918619085780732e-05,43,84,5.1,0,1,Clear
2019-01-11 11:00:00,2019,1,11,11,2.50315,1.9666792375744436e-05,43,79,5.1,0,1,Clear
2019-01-11 12:00:00,2019,1,11,12,3.49535,2.746232656075677e-05,43,73,5.1,0,1,Clear
2019-01-11 13:00:00,2019,1,11,13,5.474275,4.301037885573312e-05,43,73,5.1,0,1,Clear
2019-01-11 14:00:00,2019,1,11,14,4.6906,3.685318751080312e-05,43,72,5.1,0,1,Clear
2019-01-11 15:00:00,2019,1,11,15,2.803925,2.2029926617325854e-05,43,72,5.1,0,1,Clear
2019-01-11 16:00:00,2019,1,11,16,1.80785,1.4203947265041876e-05,43,78,5.1,0,1,Clear
2019-01-11 17:00:00,2019,1,11,17,0.551125,4.330088467763478e-06,43,85,5.1,0,1,Clear
2019-01-11 18:00:00,2019,1,11,18,0.0367,2.883451971275476e-07,43,91,5.1,0,1,Clear
2019-01-11 19:00:00,2019,1,11,19,0.0,0.0,43,94,5.1,0,1,Clear
2019-01-11 20:00:00,2019,1,11,20,0.0,0.0,43,96,5.1,0,1,Clear
2019-01-11 21:00:00,2019,1,11,21,0.0,0.0,43,98,5.1,0,1,Clear
2019-01-11 22:00:00,2019,1,11,22,0.0,0.0,43,97,5.1,0,1,Clear
2019-01-11 23:00:00,2019,1,11,23,0.0,0.0,43,96,5.1,0,1,Clear
2019-01-12 00:00:00,2019,1,12,0,0.0,0.0,43,95,10.2,0,1,Clear
2019-01-12 01:00:00,2019,1,12,1,0.0,0.0,43,95,10.2,0,1,Clear
2019-01-12 02:00:00,2019,1,12,2,0.0,0.0,43,95,10.2,0,1,Clear
2019-01-12 03:00:00,2019,1,12,3,0.0,0.0,43,95,10.2,0,1,Clear
2019-01-12 04:00:00,2019,1,12,4,0.0,0.0,43,96,10.2,0,1,Clear
2019-01-12 05:00:00,2019,1,12,5,0.0,0.0,43,97,10.2,0,1,Clear
2019-01-12 06:00:00,2019,1,12,6,0.0,0.0,43,98,10.2,0,1,Clear
2019-01-12 07:00:00,2019,1,12,7,0.0,0.0,43,94,10.2,0,1,Clear
2019-01-12 08:00:00,2019,1,12,8,0.28525,2.241157152060843e-06,43,91,10.2,0,1,Clear
2019-01-12 09:00:00,2019,1,12,9,11.429725,8.980126180486808e-05,43,87,10.2,0,1,Clear
2019-01-12 10:00:00,2019,1,12,10,22.979725,0.00018054750231776112,43,80,10.2,0,1,Clear
2019-01-12 11:00:00,2019,1,12,11,23.57875,0.00018525393233708888,43,73,10.2,0,1,Clear
2019-01-12 12:00:00,2019,1,12,12,22.247775,0.00017479670485079905,43,67,10.2,0,1,Clear
2019-01-12 13:00:00,2019,1,12,13,21.264875,0.00016707423906723865,43,65,10.2,0,1,Clear
2019-01-12 14:00:00,2019,1,12,14,21.23905,0.0001668713367589057,43,63,10.2,0,1,Clear
2019-01-12 15:00:00,2019,1,12,15,22.1559,0.0001740748597558101,43,61,10.2,0,1,Clear
2019-01-12 16:00:00,2019,1,12,16,22.329325,0.0001754374283065416,43,66,10.2,0,1,Clear
