Date_Time,Year,Month,Day,Hour,MWH,Temperature_F,Humidity_percent,Sunhour,CloudCover_percent,uvIndex,Weather_Description
2017-01-01 00:00:00,2017,1,1,0,0.0,58,95,8.7,11,1,Mist
2017-01-01 01:00:00,2017,1,1,1,0.0,57,95,8.7,11,1,Mist
2017-01-01 02:00:00,2017,1,1,2,0.0,56,95,8.7,11,1,Mist
2017-01-01 03:00:00,2017,1,1,3,0.0,56,95,8.7,12,1,Mist
2017-01-01 04:00:00,2017,1,1,4,0.0,55,89,8.7,13,1,Mist
2017-01-01 05:00:00,2017,1,1,5,0.0,54,84,8.7,13,1,Clear
2017-01-01 06:00:00,2017,1,1,6,0.0,53,79,8.7,14,4,Sunny
2017-01-01 07:00:00,2017,1,1,7,0.0,53,74,8.7,13,4,Sunny
2017-01-01 08:00:00,2017,1,1,8,0.103575,54,69,8.7,13,4,Sunny
2017-01-01 09:00:00,2017,1,1,9,2.791375,54,63,8.7,12,4,Sunny
2017-01-01 10:00:00,2017,1,1,10,8.370525,57,59,8.7,11,4,Sunny
2017-01-01 11:00:00,2017,1,1,11,17.985775,60,55,8.7,10,5,Sunny
2017-01-01 12:00:00,2017,1,1,12,16.555025,64,51,8.7,10,5,Sunny
2017-01-01 13:00:00,2017,1,1,13,17.0739,66,52,8.7,8,5,Sunny
2017-01-01 14:00:00,2017,1,1,14,18.014525,68,53,8.7,7,5,Sunny
2017-01-01 15:00:00,2017,1,1,15,18.343625,70,54,8.7,5,6,Sunny
2017-01-01 16:00:00,2017,1,1,16,17.846275,67,67,8.7,6,5,Sunny
2017-01-01 17:00:00,2017,1,1,17,12.166,64,79,8.7,7,5,Sunny
2017-01-01 18:00:00,2017,1,1,18,1.011375,61,91,8.7,8,1,Clear
2017-01-01 19:00:00,2017,1,1,19,0.0,61,92,8.7,8,1,Clear
2017-01-01 20:00:00,2017,1,1,20,0.0,61,93,8.7,8,1,Mist
2017-01-01 21:00:00,2017,1,1,21,0.0,61,95,8.7,8,1,Mist
2017-01-01 22:00:00,2017,1,1,22,0.0,61,95,8.7,18,1,Mist
2017-01-01 23:00:00,2017,1,1,23,0.0,61,96,8.7,28,1,Partly cloudy
2017-01-02 00:00:00,2017,1,2,0,0.0,61,96,8.7,38,1,Partly cloudy
2017-01-02 01:00:00,2017,1,2,1,0.0,61,97,8.7,54,1,Partly cloudy
2017-01-02 02:00:00,2017,1,2,2,0.0,62,98,8.7,71,1,Light rain shower
2017-01-02 03:00:00,2017,1,2,3,0.0,63,99,8.7,87,1,Light rain shower
2017-01-02 04:00:00,2017,1,2,4,0.0,62,98,8.7,91,1,Light rain shower
2017-01-02 05:00:00,2017,1,2,5,0.0,61,97,8.7,96,1,Mist
2017-01-02 06:00:00,2017,1,2,6,0.0,60,96,8.7,100,4,Mist
2017-01-02 07:00:00,2017,1,2,7,0.0,60,94,8.7,68,4,Mist
2017-01-02 08:00:00,2017,1,2,8,0.13035,60,91,8.7,37,5,Sunny
2017-01-02 09:00:00,2017,1,2,9,10.211325,60,88,8.7,5,5,Sunny
2017-01-02 10:00:00,2017,1,2,10,18.5325,62,76,8.7,3,5,Sunny
2017-01-02 11:00:00,2017,1,2,11,19.18785,64,64,8.7,2,5,Sunny
2017-01-02 12:00:00,2017,1,2,12,18.317975,67,52,8.7,0,5,Sunny
2017-01-02 13:00:00,2017,1,2,13,17.39775,68,50,8.7,0,5,Sunny
2017-01-02 14:00:00,2017,1,2,14,17.138975,69,49,8.7,0,6,Sunny
2017-01-02 15:00:00,2017,1,2,15,17.89515,70,48,8.7,0,6,Sunny
2017-01-02 16:00:00,2017,1,2,16,17.970025,67,54,8.7,0,5,Sunny
2017-01-02 17:00:00,2017,1,2,17,12.436,63,59,8.7,0,5,Sunny
2017-01-02 18:00:00,2017,1,2,18,1.216475,60,64,8.7,1,1,Clear
2017-01-02 19:00:00,2017,1,2,19,0.0,60,63,8.7,3,1,Clear
2017-01-02 20:00:00,2017,1,2,20,0.0,60,61,8.7,4,1,Clear
2017-01-02 21:00:00,2017,1,2,21,0.0,60,60,8.7,6,1,Clear
2017-01-02 22:00:00,2017,1,2,22,0.0,59,60,8.7,5,1,Clear
2017-01-02 23:00:00,2017,1,2,23,0.0,58,61,8.7,4,1,Clear
2017-01-03 00:00:00,2017,1,3,0,0.0,57,61,8.7,2,1,Clear
2017-01-03 01:00:00,2017,1,3,1,0.0,57,60,8.7,3,1,Clear
2017-01-03 02:00:00,2017,1,3,2,0.0,56,59,8.7,3,1,Clear
2017-01-03 03:00:00,2017,1,3,3,0.0,56,58,8.7,4,1,Clear
2017-01-03 04:00:00,2017,1,3,4,0.0,55,55,8.7,5,1,Clear
2017-01-03 05:00:00,2017,1,3,5,0.0,54,51,8.7,6,1,Clear
2017-01-03 06:00:00,2017,1,3,6,0.0,54,48,8.7,7,4,Sunny
2017-01-03 07:00:00,2017,1,3,7,0.0,55,49,8.7,6,4,Sunny
2017-01-03 08:00:00,2017,1,3,8,0.522725,56,50,8.7,5,4,Sunny
2017-01-03 09:00:00,2017,1,3,9,9.271375,57,51,8.7,5,4,Sunny
2017-01-03 10:00:00,2017,1,3,10,18.877,61,48,8.7,3,5,Sunny
2017-01-03 11:00:00,2017,1,3,11,18.536475,65,45,8.7,2,5,Sunny
2017-01-03 12:00:00,2017,1,3,12,18.84675,69,42,8.7,0,6,Sunny
2017-01-03 13:00:00,2017,1,3,13,18.926525,69,42,8.7,0,6,Sunny
2017-01-03 14:00:00,2017,1,3,14,17.68115,69,42,8.7,0,6,Sunny
2017-01-03 15:00:00,2017,1,3,15,16.572475,70,42,8.7,0,6,Sunny
2017-01-03 16:00:00,2017,1,3,16,18.362125,66,48,8.7,2,5,Sunny
2017-01-03 17:00:00,2017,1,3,17,12.89435,62,54,8.7,4,5,Sunny
2017-01-03 18:00:00,2017,1,3,18,1.362175,58,59,8.7,7,1,Clear
2017-01-03 19:00:00,2017,1,3,19,0.0,55,58,8.7,6,1,Clear
2017-01-03 20:00:00,2017,1,3,20,0.0,52,57,8.7,6,1,Clear
2017-01-03 21:00:00,2017,1,3,21,0.0,50,57,8.7,5,1,Clear
2017-01-03 22:00:00,2017,1,3,22,0.0,47,57,8.7,6,1,Clear
2017-01-03 23:00:00,2017,1,3,23,0.0,45,57,8.7,7,1,Clear
2017-01-04 00:00:00,2017,1,4,0,0.0,42,58,7.1,8,1,Clear
2017-01-04 01:00:00,2017,1,4,1,0.0,42,58,7.1,11,1,Clear
2017-01-04 02:00:00,2017,1,4,2,0.0,41,58,7.1,13,1,Clear
2017-01-04 03:00:00,2017,1,4,3,0.0,40,58,7.1,16,1,Clear
2017-01-04 04:00:00,2017,1,4,4,0.0,39,60,7.1,19,1,Clear
2017-01-04 05:00:00,2017,1,4,5,0.0,39,62,7.1,21,1,Clear
2017-01-04 06:00:00,2017,1,4,6,0.0,38,63,7.1,23,2,Sunny
2017-01-04 07:00:00,2017,1,4,7,0.0,38,62,7.1,31,2,Sunny
2017-01-04 08:00:00,2017,1,4,8,0.1461,38,61,7.1,39,2,Partly cloudy
2017-01-04 09:00:00,2017,1,4,9,2.636375,38,60,7.1,47,2,Partly cloudy
2017-01-04 10:00:00,2017,1,4,10,5.694825,40,58,7.1,61,2,Partly cloudy
2017-01-04 11:00:00,2017,1,4,11,8.94025,41,56,7.1,75,1,Overcast
2017-01-04 12:00:00,2017,1,4,12,7.959575,42,54,7.1,90,2,Overcast
2017-01-04 13:00:00,2017,1,4,13,4.292775,44,53,7.1,63,2,Overcast
2017-01-04 14:00:00,2017,1,4,14,6.815175,45,53,7.1,37,3,Sunny
2017-01-04 15:00:00,2017,1,4,15,7.6525,47,52,7.1,10,3,Sunny
2017-01-04 16:00:00,2017,1,4,16,12.749925,45,56,7.1,8,3,Sunny
2017-01-04 17:00:00,2017,1,4,17,12.6017,44,60,7.1,6,3,Sunny
2017-01-04 18:00:00,2017,1,4,18,0.46465,42,65,7.1,5,1,Clear
2017-01-04 19:00:00,2017,1,4,19,0.0,41,65,7.1,3,1,Clear
2017-01-04 20:00:00,2017,1,4,20,0.0,40,65,7.1,2,1,Clear
2017-01-04 21:00:00,2017,1,4,21,0.0,39,66,7.1,0,1,Clear
2017-01-04 22:00:00,2017,1,4,22,0.0,39,72,7.1,1,1,Clear
2017-01-04 23:00:00,2017,1,4,23,0.0,39,77,7.1,1,1,Clear
2017-01-05 00:00:00,2017,1,5,0,0.0,39,83,8.7,2,1,Clear
2017-01-05 01:00:00,2017,1,5,1,0.0,40,84,8.7,3,1,Clear
2017-01-05 02:00:00,2017,1,5,2,0.0,40,85,8.7,5,1,Clear
2017-01-05 03:00:00,2017,1,5,3,0.0,41,85,8.7,6,1,Clear
2017-01-05 04:00:00,2017,1,5,4,0.0,42,88,8.7,11,1,Clear
2017-01-05 05:00:00,2017,1,5,5,0.0,42,91,8.7,16,1,Clear
2017-01-05 06:00:00,2017,1,5,6,0.0,43,94,8.7,20,3,Sunny
2017-01-05 07:00:00,2017,1,5,7,0.0,45,91,8.7,27,3,Sunny
2017-01-05 08:00:00,2017,1,5,8,0.432975,47,87,8.7,33,3,Partly cloudy
2017-01-05 09:00:00,2017,1,5,9,4.463125,49,84,8.7,39,3,Partly cloudy
2017-01-05 10:00:00,2017,1,5,10,2.2819,51,78,8.7,30,4,Partly cloudy
2017-01-05 11:00:00,2017,1,5,11,6.0938,53,72,8.7,21,4,Sunny
2017-01-05 12:00:00,2017,1,5,12,9.8219,55,65,8.7,11,4,Sunny
2017-01-05 13:00:00,2017,1,5,13,11.92645,56,65,8.7,17,4,Sunny
2017-01-05 14:00:00,2017,1,5,14,11.707375,56,64,8.7,22,4,Partly cloudy
2017-01-05 15:00:00,2017,1,5,15,6.6103,56,64,8.7,28,4,Partly cloudy
2017-01-05 16:00:00,2017,1,5,16,15.1154,51,66,8.7,29,4,Partly cloudy
2017-01-05 17:00:00,2017,1,5,17,4.342675,47,68,8.7,30,3,Partly cloudy
2017-01-05 18:00:00,2017,1,5,18,0.42185,42,70,8.7,31,1,Partly cloudy
2017-01-05 19:00:00,2017,1,5,19,0.0,40,66,8.7,22,1,Partly cloudy
2017-01-05 20:00:00,2017,1,5,20,0.0,38,63,8.7,13,1,Clear
2017-01-05 21:00:00,2017,1,5,21,0.0,37,59,8.7,4,1,Clear
2017-01-05 22:00:00,2017,1,5,22,0.0,35,58,8.7,4,1,Clear
2017-01-05 23:00:00,2017,1,5,23,0.0,34,56,8.7,4,1,Clear
2017-01-06 00:00:00,2017,1,6,0,0.0,33,55,7.1,4,1,Clear
2017-01-06 01:00:00,2017,1,6,1,0.0,32,53,7.1,30,1,Clear
2017-01-06 02:00:00,2017,1,6,2,0.0,31,51,7.1,56,1,Light snow
2017-01-06 03:00:00,2017,1,6,3,0.0,30,50,7.1,81,1,Light snow
2017-01-06 04:00:00,2017,1,6,4,0.0,30,49,7.1,79,1,Light snow
2017-01-06 05:00:00,2017,1,6,5,0.0,29,48,7.1,77,1,Cloudy
2017-01-06 06:00:00,2017,1,6,6,0.0,29,47,7.1,75,1,Cloudy
2017-01-06 07:00:00,2017,1,6,7,0.0,29,47,7.1,80,1,Cloudy
2017-01-06 08:00:00,2017,1,6,8,0.0278,29,47,7.1,86,1,Ice pellets
2017-01-06 09:00:00,2017,1,6,9,0.81765,29,48,7.1,91,1,Ice pellets
2017-01-06 10:00:00,2017,1,6,10,1.5716,29,47,7.1,80,1,Ice pellets
2017-01-06 11:00:00,2017,1,6,11,2.14235,30,46,7.1,69,2,Partly cloudy
2017-01-06 12:00:00,2017,1,6,12,4.34725,31,45,7.1,58,2,Partly cloudy
2017-01-06 13:00:00,2017,1,6,13,5.524425,32,45,7.1,47,2,Partly cloudy
2017-01-06 14:00:00,2017,1,6,14,7.29635,33,44,7.1,35,2,Sunny
2017-01-06 15:00:00,2017,1,6,15,6.101025,34,44,7.1,23,2,Sunny
2017-01-06 16:00:00,2017,1,6,16,2.260475,33,46,7.1,25,2,Sunny
2017-01-06 17:00:00,2017,1,6,17,1.6699,31,48,7.1,27,2,Partly cloudy
2017-01-06 18:00:00,2017,1,6,18,0.32495,29,49,7.1,29,1,Partly cloudy
2017-01-06 19:00:00,2017,1,6,19,0.0,28,51,7.1,20,1,Partly cloudy
2017-01-06 20:00:00,2017,1,6,20,0.0,27,52,7.1,11,1,Clear
2017-01-06 21:00:00,2017,1,6,21,0.0,26,53,7.1,3,1,Clear
2017-01-06 22:00:00,2017,1,6,22,0.0,25,55,7.1,5,1,Clear
2017-01-06 23:00:00,2017,1,6,23,0.0,24,56,7.1,8,1,Clear
2017-01-07 00:00:00,2017,1,7,0,0.0,23,58,8.7,10,1,Clear
2017-01-07 01:00:00,2017,1,7,1,0.0,23,56,8.7,9,1,Clear
2017-01-07 02:00:00,2017,1,7,2,0.0,23,55,8.7,7,1,Clear
2017-01-07 03:00:00,2017,1,7,3,0.0,23,54,8.7,6,1,Clear
2017-01-07 04:00:00,2017,1,7,4,0.0,23,53,8.7,4,1,Clear
2017-01-07 05:00:00,2017,1,7,5,0.0,22,52,8.7,2,1,Clear
2017-01-07 06:00:00,2017,1,7,6,0.0,22,52,8.7,0,2,Sunny
2017-01-07 07:00:00,2017,1,7,7,0.0,23,49,8.7,0,2,Sunny
2017-01-07 08:00:00,2017,1,7,8,0.633975,24,47,8.7,0,2,Sunny
2017-01-07 09:00:00,2017,1,7,9,13.203625,24,45,8.7,0,2,Sunny
2017-01-07 10:00:00,2017,1,7,10,23.444775,27,38,8.7,0,2,Sunny
2017-01-07 11:00:00,2017,1,7,11,24.2353,30,32,8.7,0,2,Sunny
2017-01-07 12:00:00,2017,1,7,12,22.68685,33,25,8.7,0,2,Sunny
2017-01-07 13:00:00,2017,1,7,13,22.15145,35,24,8.7,0,2,Sunny
2017-01-07 14:00:00,2017,1,7,14,22.288425,37,23,8.7,0,2,Sunny
2017-01-07 15:00:00,2017,1,7,15,23.0185,39,22,8.7,0,2,Sunny
2017-01-07 16:00:00,2017,1,7,16,22.896425,36,27,8.7,0,2,Sunny
2017-01-07 17:00:00,2017,1,7,17,16.48095,33,31,8.7,0,2,Sunny
2017-01-07 18:00:00,2017,1,7,18,2.081425,30,36,8.7,0,1,Clear
2017-01-07 19:00:00,2017,1,7,19,0.0,29,36,8.7,1,1,Clear
2017-01-07 20:00:00,2017,1,7,20,0.0,29,36,8.7,2,1,Clear
2017-01-07 21:00:00,2017,1,7,21,0.0,28,36,8.7,3,1,Clear
2017-01-07 22:00:00,2017,1,7,22,0.0,28,35,8.7,3,1,Clear
2017-01-07 23:00:00,2017,1,7,23,0.0,27,34,8.7,4,1,Clear
2017-01-08 00:00:00,2017,1,8,0,0.0,27,33,8.7,4,1,Clear
2017-01-08 01:00:00,2017,1,8,1,0.0,27,31,8.7,3,1,Clear
2017-01-08 02:00:00,2017,1,8,2,0.0,26,30,8.7,3,1,Clear
2017-01-08 03:00:00,2017,1,8,3,0.0,26,29,8.7,2,1,Clear
2017-01-08 04:00:00,2017,1,8,4,0.0,26,29,8.7,1,1,Clear
2017-01-08 05:00:00,2017,1,8,5,0.0,26,28,8.7,1,1,Clear
2017-01-08 06:00:00,2017,1,8,6,0.0,26,28,8.7,0,2,Sunny
2017-01-08 07:00:00,2017,1,8,7,0.0,28,27,8.7,0,2,Sunny
2017-01-08 08:00:00,2017,1,8,8,0.702175,30,25,8.7,0,2,Sunny
2017-01-08 09:00:00,2017,1,8,9,13.28885,32,24,8.7,0,2,Sunny
2017-01-08 10:00:00,2017,1,8,10,23.088275,36,25,8.7,0,2,Sunny
2017-01-08 11:00:00,2017,1,8,11,23.869675,40,25,8.7,0,2,Sunny
2017-01-08 12:00:00,2017,1,8,12,22.182025,44,25,8.7,0,3,Sunny
2017-01-08 13:00:00,2017,1,8,13,21.28625,45,27,8.7,0,3,Sunny
2017-01-08 14:00:00,2017,1,8,14,21.430125,46,29,8.7,0,3,Sunny
2017-01-08 15:00:00,2017,1,8,15,21.688125,47,31,8.7,0,3,Sunny
2017-01-08 16:00:00,2017,1,8,16,21.4709,45,42,8.7,1,3,Sunny
2017-01-08 17:00:00,2017,1,8,17,14.89965,42,52,8.7,2,3,Sunny
2017-01-08 18:00:00,2017,1,8,18,1.71255,40,63,8.7,3,1,Clear
2017-01-08 19:00:00,2017,1,8,19,0.0,39,70,8.7,3,1,Clear
2017-01-08 20:00:00,2017,1,8,20,0.0,38,76,8.7,2,1,Clear
2017-01-08 21:00:00,2017,1,8,21,0.0,37,83,8.7,2,1,Clear
2017-01-08 22:00:00,2017,1,8,22,0.0,38,88,8.7,31,1,Clear
2017-01-08 23:00:00,2017,1,8,23,0.0,38,92,8.7,60,1,Overcast
2017-01-09 00:00:00,2017,1,9,0,0.0,38,97,5.5,89,1,Overcast
2017-01-09 01:00:00,2017,1,9,1,0.0,39,97,5.5,83,1,Overcast
2017-01-09 02:00:00,2017,1,9,2,0.0,40,96,5.5,78,1,Cloudy
2017-01-09 03:00:00,2017,1,9,3,0.0,42,96,5.5,72,1,Cloudy
2017-01-09 04:00:00,2017,1,9,4,0.0,41,97,5.5,81,1,Cloudy
2017-01-09 05:00:00,2017,1,9,5,0.0,41,97,5.5,91,1,Fog
2017-01-09 06:00:00,2017,1,9,6,0.0,41,98,5.5,100,1,Fog
2017-01-09 07:00:00,2017,1,9,7,0.0,42,97,5.5,96,2,Fog
2017-01-09 08:00:00,2017,1,9,8,0.101925,44,96,5.5,93,2,Overcast
2017-01-09 09:00:00,2017,1,9,9,1.736575,45,95,5.5,89,2,Overcast
2017-01-09 10:00:00,2017,1,9,10,9.9233,50,90,5.5,79,2,Overcast
2017-01-09 11:00:00,2017,1,9,11,13.6547,54,85,5.5,69,4,Partly cloudy
2017-01-09 12:00:00,2017,1,9,12,14.376475,59,81,5.5,59,4,Partly cloudy
2017-01-09 13:00:00,2017,1,9,13,13.8526,60,78,5.5,64,5,Partly cloudy
2017-01-09 14:00:00,2017,1,9,14,9.245325,61,76,5.5,69,4,Cloudy
2017-01-09 15:00:00,2017,1,9,15,12.548275,63,74,5.5,75,4,Cloudy
2017-01-09 16:00:00,2017,1,9,16,12.39235,62,78,5.5,50,4,Cloudy
2017-01-09 17:00:00,2017,1,9,17,14.3172,60,82,5.5,25,5,Sunny
2017-01-09 18:00:00,2017,1,9,18,1.75785,59,86,5.5,0,1,Clear
2017-01-09 19:00:00,2017,1,9,19,0.0,58,87,5.5,1,1,Clear
2017-01-09 20:00:00,2017,1,9,20,0.0,58,88,5.5,1,1,Clear
2017-01-09 21:00:00,2017,1,9,21,0.0,57,89,5.5,2,1,Clear
2017-01-09 22:00:00,2017,1,9,22,0.0,57,91,5.5,17,1,Clear
2017-01-09 23:00:00,2017,1,9,23,0.0,57,93,5.5,32,1,Partly cloudy
2017-01-10 00:00:00,2017,1,10,0,0.0,57,95,8.7,46,1,Partly cloudy
2017-01-10 01:00:00,2017,1,10,1,0.0,58,95,8.7,43,1,Partly cloudy
2017-01-10 02:00:00,2017,1,10,2,0.0,58,95,8.7,40,1,Partly cloudy
2017-01-10 03:00:00,2017,1,10,3,0.0,58,95,8.7,37,1,Partly cloudy
2017-01-10 04:00:00,2017,1,10,4,0.0,58,94,8.7,38,1,Partly cloudy
2017-01-10 05:00:00,2017,1,10,5,0.0,58,94,8.7,39,1,Partly cloudy
2017-01-10 06:00:00,2017,1,10,6,0.0,58,94,8.7,40,4,Partly cloudy
2017-01-10 07:00:00,2017,1,10,7,0.0,58,89,8.7,27,4,Partly cloudy
2017-01-10 08:00:00,2017,1,10,8,0.212325,59,85,8.7,13,5,Sunny
2017-01-10 09:00:00,2017,1,10,9,2.171375,60,81,8.7,0,5,Sunny
2017-01-10 10:00:00,2017,1,10,10,15.62055,64,74,8.7,0,5,Sunny
2017-01-10 11:00:00,2017,1,10,11,16.6291,67,67,8.7,1,5,Sunny
2017-01-10 12:00:00,2017,1,10,12,18.79975,71,60,8.7,1,6,Sunny
2017-01-10 13:00:00,2017,1,10,13,19.2928,72,59,8.7,2,6,Sunny
2017-01-10 14:00:00,2017,1,10,14,19.424575,73,58,8.7,3,6,Sunny
2017-01-10 15:00:00,2017,1,10,15,20.299,74,57,8.7,3,6,Sunny
2017-01-10 16:00:00,2017,1,10,16,19.69285,71,64,8.7,3,6,Sunny
2017-01-10 17:00:00,2017,1,10,17,13.48975,68,72,8.7,2,5,Sunny
2017-01-10 18:00:00,2017,1,10,18,1.85695,64,79,8.7,2,1,Clear
2017-01-10 19:00:00,2017,1,10,19,0.0,64,84,8.7,3,1,Clear
2017-01-10 20:00:00,2017,1,10,20,0.0,64,88,8.7,5,1,Clear
2017-01-10 21:00:00,2017,1,10,21,0.0,63,93,8.7,7,1,Clear
2017-01-10 22:00:00,2017,1,10,22,0.0,63,93,8.7,15,1,Clear
2017-01-10 23:00:00,2017,1,10,23,0.0,62,94,8.7,22,1,Partly cloudy
2017-01-11 00:00:00,2017,1,11,0,0.0,61,94,3.8,30,1,Partly cloudy
2017-01-11 01:00:00,2017,1,11,1,0.0,61,94,3.8,31,1,Partly cloudy
2017-01-11 02:00:00,2017,1,11,2,0.0,61,94,3.8,33,1,Partly cloudy
2017-01-11 03:00:00,2017,1,11,3,0.0,60,94,3.8,34,1,Partly cloudy
2017-01-11 04:00:00,2017,1,11,4,0.0,60,95,3.8,56,1,Partly cloudy
2017-01-11 05:00:00,2017,1,11,5,0.0,60,96,3.8,78,1,Overcast
2017-01-11 06:00:00,2017,1,11,6,0.0,61,97,3.8,100,4,Overcast
2017-01-11 07:00:00,2017,1,11,7,0.0,62,94,3.8,90,4,Overcast
2017-01-11 08:00:00,2017,1,11,8,0.142125,63,90,3.8,80,4,Cloudy
2017-01-11 09:00:00,2017,1,11,9,1.87805,64,87,3.8,71,4,Cloudy
2017-01-11 10:00:00,2017,1,11,10,2.2501,67,82,3.8,78,4,Cloudy
2017-01-11 11:00:00,2017,1,11,11,3.684,69,76,3.8,85,5,Overcast
2017-01-11 12:00:00,2017,1,11,12,7.74015,71,70,3.8,92,5,Overcast
2017-01-11 13:00:00,2017,1,11,13,8.180375,72,70,3.8,84,5,Overcast
2017-01-11 14:00:00,2017,1,11,14,8.343775,72,70,3.8,75,5,Cloudy
2017-01-11 15:00:00,2017,1,11,15,12.918575,72,70,3.8,66,5,Cloudy
2017-01-11 16:00:00,2017,1,11,16,16.69505,71,74,3.8,61,5,Cloudy
2017-01-11 17:00:00,2017,1,11,17,12.154875,70,78,3.8,56,6,Partly cloudy
2017-01-11 18:00:00,2017,1,11,18,1.52825,69,82,3.8,50,1,Partly cloudy
2017-01-11 19:00:00,2017,1,11,19,0.0,68,85,3.8,59,1,Partly cloudy
2017-01-11 20:00:00,2017,1,11,20,0.0,67,89,3.8,68,1,Cloudy
2017-01-11 21:00:00,2017,1,11,21,0.0,67,93,3.8,77,1,Cloudy
2017-01-11 22:00:00,2017,1,11,22,0.0,67,92,3.8,82,1,Cloudy
2017-01-11 23:00:00,2017,1,11,23,0.0,67,91,3.8,87,1,Overcast
2017-01-12 00:00:00,2017,1,12,0,0.0,67,90,3.8,91,1,Overcast
2017-01-12 01:00:00,2017,1,12,1,0.0,67,90,3.8,93,1,Overcast
2017-01-12 02:00:00,2017,1,12,2,0.0,67,89,3.8,94,1,Overcast
2017-01-12 03:00:00,2017,1,12,3,0.0,67,88,3.8,96,1,Overcast
2017-01-12 04:00:00,2017,1,12,4,0.0,67,88,3.8,97,1,Overcast
2017-01-12 05:00:00,2017,1,12,5,0.0,67,89,3.8,98,1,Overcast
2017-01-12 06:00:00,2017,1,12,6,0.0,67,89,3.8,99,4,Overcast
2017-01-12 07:00:00,2017,1,12,7,0.0,67,89,3.8,96,4,Overcast
2017-01-12 08:00:00,2017,1,12,8,0.1319,67,90,3.8,94,4,Overcast
2017-01-12 09:00:00,2017,1,12,9,2.5148,68,91,3.8,91,4,Overcast
2017-01-12 10:00:00,2017,1,12,10,3.271575,69,89,3.8,90,5,Overcast
2017-01-12 11:00:00,2017,1,12,11,9.000075,70,86,3.8,89,5,Overcast
2017-01-12 12:00:00,2017,1,12,12,7.755,71,84,3.8,88,5,Overcast
2017-01-12 13:00:00,2017,1,12,13,10.9976,71,84,3.8,91,5,Overcast
2017-01-12 14:00:00,2017,1,12,14,12.3154,71,85,3.8,94,5,Overcast
2017-01-12 15:00:00,2017,1,12,15,9.381625,71,85,3.8,97,5,Overcast
2017-01-12 16:00:00,2017,1,12,16,9.584375,70,85,3.8,96,5,Overcast
2017-01-12 17:00:00,2017,1,12,17,4.396325,70,84,3.8,95,5,Overcast
2017-01-12 18:00:00,2017,1,12,18,0.806975,70,84,3.8,93,1,Overcast
2017-01-12 19:00:00,2017,1,12,19,0.0,70,85,3.8,84,1,Overcast
2017-01-12 20:00:00,2017,1,12,20,0.0,69,86,3.8,75,1,Cloudy
2017-01-12 21:00:00,2017,1,12,21,0.0,69,87,3.8,66,1,Cloudy
2017-01-12 22:00:00,2017,1,12,22,0.0,68,89,3.8,77,1,Cloudy
2017-01-12 23:00:00,2017,1,12,23,0.0,68,92,3.8,88,1,Overcast
2017-01-13 00:00:00,2017,1,13,0,0.0,67,95,8.7,99,1,Overcast
2017-01-13 01:00:00,2017,1,13,1,0.0,67,95,8.7,97,1,Overcast
2017-01-13 02:00:00,2017,1,13,2,0.0,67,95,8.7,94,1,Light drizzle
2017-01-13 03:00:00,2017,1,13,3,0.0,66,96,8.7,91,1,Light drizzle
2017-01-13 04:00:00,2017,1,13,4,0.0,66,97,8.7,94,1,Light drizzle
2017-01-13 05:00:00,2017,1,13,5,0.0,66,97,8.7,97,1,Fog
2017-01-13 06:00:00,2017,1,13,6,0.0,66,98,8.7,100,4,Fog
2017-01-13 07:00:00,2017,1,13,7,0.0,66,97,8.7,83,4,Fog
2017-01-13 08:00:00,2017,1,13,8,0.040675,66,96,8.7,65,5,Partly cloudy
2017-01-13 09:00:00,2017,1,13,9,5.517825,67,95,8.7,48,5,Partly cloudy
2017-01-13 10:00:00,2017,1,13,10,9.62585,69,87,8.7,46,6,Partly cloudy
2017-01-13 11:00:00,2017,1,13,11,6.70615,72,78,8.7,43,6,Partly cloudy
2017-01-13 12:00:00,2017,1,13,12,9.925025,75,70,8.7,41,6,Partly cloudy
2017-01-13 13:00:00,2017,1,13,13,15.980475,75,68,8.7,35,6,Partly cloudy
2017-01-13 14:00:00,2017,1,13,14,9.452925,75,66,8.7,29,6,Sunny
2017-01-13 15:00:00,2017,1,13,15,7.161075,75,64,8.7,22,6,Sunny
2017-01-13 16:00:00,2017,1,13,16,3.561925,73,70,8.7,25,6,Sunny
2017-01-13 17:00:00,2017,1,13,17,3.358625,71,76,8.7,27,6,Partly cloudy
2017-01-13 18:00:00,2017,1,13,18,0.432075,69,81,8.7,30,1,Partly cloudy
2017-01-13 19:00:00,2017,1,13,19,0.0,67,85,8.7,31,1,Partly cloudy
2017-01-13 20:00:00,2017,1,13,20,0.0,65,89,8.7,31,1,Partly cloudy
2017-01-13 21:00:00,2017,1,13,21,0.0,63,93,8.7,32,1,Partly cloudy
2017-01-13 22:00:00,2017,1,13,22,0.0,61,89,8.7,55,1,Partly cloudy
2017-01-13 23:00:00,2017,1,13,23,0.0,59,86,8.7,77,1,Overcast
2017-01-14 00:00:00,2017,1,14,0,0.0,57,82,3.8,100,1,Overcast
2017-01-14 01:00:00,2017,1,14,1,0.0,56,82,3.8,100,1,Overcast
2017-01-14 02:00:00,2017,1,14,2,0.0,56,82,3.8,100,1,Overcast
2017-01-14 03:00:00,2017,1,14,3,0.0,56,82,3.8,100,1,Overcast
2017-01-14 04:00:00,2017,1,14,4,0.0,54,77,3.8,100,1,Overcast
2017-01-14 05:00:00,2017,1,14,5,0.0,53,73,3.8,100,1,Overcast
